main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
Books,Christmas,4.8,14622,"['Michael Bublé', 'has a special holiday gift for his naughty and nice fans this year. On October 24th, the multi Grammy Award winning Canadian will be releasing his new album called', 'Christmas', '. Commented', 'Bublé', ',', '""Christmas has always been my favorite time of the year for me and my family so naturally it\'s been a dream of mine to make the \'ultimate\' Christmas record.""', 'Christmas', ', produced by David Foster, Bob Rock and Humberto Gatica, was recorded primarily at Capitol Recording Studios in Hollywood and The Warehouse Studios in Vancouver. The album includes guest performances by Shania Twain on ""White Christmas"" and The Puppini Sisters on ""Jingle Bells.""', 'Bublé', 'also put his unique take on such classics as ""Silent Night,"" ""Have Yourself A Merry Little Christmas,"" ""It\'s Beginning To Look A Lot Like Christmas"" and ""Santa Claus Is Coming To Town."" In addition, a', 'Bublé', 'original ""Cold December Night"" will be included on', 'Christmas', '.']",[],9.4,"[{'large': 'https://m.media-amazon.com/images/I/61DAwm5jSQL._SY489_BO1,204,203,200_.jpg', 'variant': 'MAIN'}]","[{'title': '""Nobody but Me"" by Michael Buble', 'url': 'https://www.amazon.com/vdp/549387f65da8482ab12e8f3c40143214?ref=dp_vse_rvc_0', 'user_id': ''}]",Michael Bublé (Artist),"['CDs & Vinyl', 'Holiday & Wedding', 'Christmas']","{'Publisher': 'Reprise (January 1, 2011)', 'Language': 'English', 'Item Weight': '3.46 ounces', 'Dimensions': '4.88 x 5.59 x 0.47 inches'}",B005H0IW6W,,"Audio CD – Original recording, January 1, 2011","{'avatar': 'https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png', 'name': 'Michael Bublé', 'about': ['Discover more of the author’s books, see similar authors, read author blogs and more']}"
Digital Music,Christmas,4.8,14617,[],"['1. It\'s Beginning To Look A Lot Like Christmas 2. Santa Claus Is Coming To Town 3. Jingle Bells [featuring the Puppini Sisters] 4. White Christmas [duet with Shania Twain] 5. All I Want For Christmas Is You 6. Holly Jolly Christmas 7. Santa Baby 8. Have Yourself A Merry Little Christmas 9. Christmas (Baby Please Come Home) 10. Silent Night 11. Blue Christmas 12. Cold December Night 13. I?ll Be Home For Christmas 14. Ave Maria 15. Mis Deseos/Feliz Navidad"" [duet with Thalia] + 3 Bonus Tracks']",5.98,"[{'thumb': 'https://m.media-amazon.com/images/I/51RJmN9yd3L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51RJmN9yd3L.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],Michael Bublé   Format: Audio CD,"['CDs & Vinyl', 'Holiday & Wedding', 'Christmas']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '0.39 x 0.39 x 0.5 inches; 0.71 Ounces', 'Manufacturer': 'Reprise / Wea', 'Item model number': 'Ad-bm1-113282', 'Date First Available': 'October 24, 2011', 'Label': 'Reprise / Wea', 'Number of discs': '1'}",B005H0IW76,,,
Digital Music,Rumours,4.8,14614,[],"['1 x Vinyl LP, AlbumUS 1977', ""A1 - Second Hand News (2:43)A2 - Dreams (4:14)A3 - Never Going Back Again (2:02)A4 - Don't Stop (3:11)A5 - Go Your Own Way (3:38)A6 - Songbird (3:20)B1 - The Chain (4:28)B2 - You Make Loving Fun (3:31)B3 - I Don't Want To Know (3:11)B4 - Oh Daddy (3:54)B5 - Gold Dust Woman (4:51)""]",39.99,"[{'thumb': 'https://m.media-amazon.com/images/I/41aoSg1zNQL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41aoSg1zNQL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61zRs7GgP3L._SL1077_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51fQj6D4d2L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51fQj6D4d2L.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/61O24Ge7eJL._SL1077_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51XTx8dGh5L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51XTx8dGh5L.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/71xHjY1NUbL._SL1053_.jpg'}]",[],Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Classic Rock', 'Album-Oriented Rock (AOR)']","{'Package Dimensions': '12.1 x 12 x 0.2 inches; 8.8 Ounces', 'Manufacturer': 'Warner Bros. Records', 'Date First Available': 'May 7, 2006', 'Label': 'Warner Bros. Records', 'Number of discs': '1'}",B000FMBCUK,,,
Digital Music,Christmas,4.8,14605,[],"['Winner of a Juno Award for Album of the Year, Michael Bublé\'s Christmas was the #2 Album of the Year in 2011. Produced by David Foster, Bob Rock and Humberto Gatica, the album features favorites such as ""Jingle Bells"" and ""All I Want For Christmas Is You"".']",19.99,"[{'thumb': 'https://m.media-amazon.com/images/I/51eQ1O-pVsL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51eQ1O-pVsL.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],Michael Bublé   Format: Vinyl,"['CDs & Vinyl', 'Holiday & Wedding', 'Christmas']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12 x 12.6 x 1 inches; 8.32 Ounces', 'Manufacturer': 'Reprise', 'Original Release Date': '2014', 'Date First Available': 'September 9, 2014', 'Label': 'Reprise', 'Country of Origin': 'USA', 'Number of discs': '1'}",B00NAKWUGY,,,
Digital Music,Christmas,4.8,14604,[],"['2012 expanded edition of this holiday album from Canada\'s king of cool. This updated version includes three bonus tracks in the form of ""Winter Wonderland"", ""Frosty the Snowman"" and ""Silver Bells"". Christmas, produced by David Foster, Bob Rock and Humberto Gatica, was recorded primarily at Capitol Recording Studios in Hollywood and the Warehouse Studios in Vancouver. The album includes guest performances by Shania Twain on ""White Christmas"" and the Puppini Sisters on ""Jingle Bells."" Bublé also put his unique take on such classics as ""Silent Night,"" ""Have Yourself a Merry Little Christmas,"" ""It\'s Beginning to Look a Lot Like Christmas"" and ""Santa Claus Is Coming to Town."" in addition, a Bublé original ""Cold December Night"" is included on Christmas.']",6.36,"[{'thumb': 'https://m.media-amazon.com/images/I/51F1QTbafGL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51F1QTbafGL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61VYFSVmDML._SL1200_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51mLWMOSjcL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51mLWMOSjcL.jpg', 'variant': 'BACK', 'hi_res': 'https://m.media-amazon.com/images/I/71u8wSrPfrL._SL1200_.jpg'}]",[],Michael Bublé   Format: Audio CD,"['CDs & Vinyl', 'Holiday & Wedding', 'Christmas']","{'Is Discontinued By Manufacturer': 'No', 'Language': 'English', 'Product Dimensions': '4.96 x 5.63 x 0.39 inches; 3.53 Ounces', 'Manufacturer': 'Warner', 'Item model number': '9362494697', 'Original Release Date': '2012', 'Date First Available': 'October 14, 2012', 'Label': 'Warner', 'Number of discs': '1'}",B009PF93LS,,,
Digital Music,Christmas,4.8,14570,[],[],35.29,"[{'thumb': 'https://m.media-amazon.com/images/I/51ZRJDV4dRL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51ZRJDV4dRL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/71P1CfY1TcL._SL1425_.jpg'}]",[],Michael Bublé   Format: Vinyl,"['CDs & Vinyl', 'Pop']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12 x 12.6 x 1 inches; 8 Ounces', 'Manufacturer': 'Reprise / Wea', 'Date First Available': 'October 1, 2015', 'Label': 'Reprise / Wea', 'Number of discs': '1'}",B0160MODAO,,,
Digital Music,Rumours - Exclusive Limited Edition Gold Colored Vinyl LP,4.8,14564,[],"['Rumours - Exclusive Limited Edition Clear Colored Vinyl LP', 'Tracklist', 'A1 - Second Hand News A2 - Dreams A3 - Never Going Back Again A4 - Don´t Stop A5 - Go Your Own Way A6 - Songbird B1 - The Chain B2 - You Make Loving Fun B3 - I Don´t Want To Know B4 - Oh Daddy B5 - Gold Dust Woman Playing this record is recommended on a high quality player with anti-skate features. Other things you can try to help with skipping if you can’t adjust the anti-skate: Make sure your record player is perfectly flat - use a level tool to check it If you can’t get it flat simply by placement, try putting index cards beneath the feet of the turntable to adjust.']",39.99,"[{'thumb': 'https://m.media-amazon.com/images/I/417WdD1UtUL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/417WdD1UtUL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/514jd2SiKHL._SL1192_.jpg'}]",[],Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Vinyl Store']","{'Product Dimensions': '12 x 12 x 1 inches; 1.04 Pounds', 'Manufacturer': 'Warner Records.', 'Item model number': 'M-X-25009', 'Date First Available': 'August 5, 2021', 'Label': 'Warner Records.'}",B09C134QV5,,,
Digital Music,Rumours,4.8,14564,[],['RARE VINYL RECORD'],29.97,"[{'thumb': 'https://m.media-amazon.com/images/I/510kso-P5TL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/510kso-P5TL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61XUCC6opsL._SL1280_.jpg'}]",[],Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Classic Rock', 'Album-Oriented Rock (AOR)']","{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '12.4 x 12 x 0.5 inches; 6.4 Ounces', 'Manufacturer': 'Warner Bros', 'Date First Available': 'December 14, 2006', 'Label': 'Warner Bros', 'Number of discs': '1'}",B00NNYR80A,,,
Digital Music,Fleetwood Mac: Rumours (Remastered) LP,4.8,14555,[],"['Official reissue of Fleetwood Mac\'s Rumours pressed up on virgin audiophile vinyl. Not the rarest record by any means (it is after all the second biggest-selling record of all time), but still heavily sweated amongst djs, collectors, and music lovers alike for good reason. This is the one with all hits - ""Dreams(1),"" ""Don\'t Stop(2),"" ""Go Your Own Way(3),"" ""You Make Loving Fun(4),"" ""The Chain(5),"" etc. Stevie Nicks and company were at the top of their game with this one making it the top album of 1977 (catching a Grammy for best album and Diamond award from R.I.A.A.). Classic and essential.']",36.89,"[{'thumb': 'https://m.media-amazon.com/images/I/41TBg0+DX8L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41TBg0+DX8L.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61KHdUHlCeL._SL1200_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41TBg0+DX8L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41TBg0+DX8L.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/61KHdUHlCeL._SL1200_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41i4ch5zYqL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41i4ch5zYqL.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/61yYvAwfmZL._SL1200_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/516nKPB3+wL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/516nKPB3+wL.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/715uGnMesQL._SL1200_.jpg'}]",[],Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Pop', 'Soft Rock']","{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '12.28 x 11.97 x 0.39 inches; 10.4 Ounces', 'Manufacturer': 'Reprise', 'Date First Available': 'May 11, 2011', 'Label': 'Reprise', 'Number of discs': '1'}",B0043VYOQ8,,,
Digital Music,Rumours,4.8,14547,[],"[""A1Second Hand News Written-By – Lindsey Buckingham 4:43 A2Dreams Written-By – Stevie Nicks 4:14 A3Never Going Back Again Written-By – Lindsey Buckingham 2:02 A4Don't Stop Written-By – Christine McVie 3:11 A5Go Your Own Way Written-By – Lindsey Buckingham 3:38 A6Songbird Written-By – Christine McVie 3:20 B1The Chain Written-By – C. McVie*, J. McVie*, L. Buckingham*, M. Fleetwood*, S. Nicks* 4:28 B2You Make Loving Fun Written-By – Christine McVie 3:31 B3I Don't Want To Know Written-By – Stevie Nicks 3:11 B4Oh Daddy Written-By – Christine McVie 3:54 B5Gold Dust Woman Written-By – Stevie Nicks 4:51""]",29.98,"[{'thumb': 'https://m.media-amazon.com/images/I/51fdC6mJxCL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51fdC6mJxCL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/91DEdl81loL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51CBi3wL1rL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51CBi3wL1rL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/A1UdOgXww5L._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51RSQydmunL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51RSQydmunL.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/A1EhPgurQ8L._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51TUqKBhcbL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51TUqKBhcbL.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/91J6p5lQgaL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41m4AhKkZBL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41m4AhKkZBL.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/91MYJLPnS+L._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/513d2KWbKKL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/513d2KWbKKL.jpg', 'variant': 'PT05', 'hi_res': 'https://m.media-amazon.com/images/I/91FaiditCdL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/511I5npaHfL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/511I5npaHfL.jpg', 'variant': 'PT06', 'hi_res': 'https://m.media-amazon.com/images/I/91Pr1Q1PYtL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51YpkIDfoAL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51YpkIDfoAL.jpg', 'variant': 'PT07', 'hi_res': 'https://m.media-amazon.com/images/I/A1btZaN9XTL._SL1500_.jpg'}]","[{'title': 'Needs Better Protection.', 'url': 'https://www.amazon.com/vdp/0027101519fa47d6b0d2cdb2556b1ec9?ref=dp_vse_rvc_0', 'user_id': 'AFWX7OBQZBR4LFORZWTRTMITCXHQ'}, {'title': 'Music on vinyl just hits different!', 'url': 'https://www.amazon.com/vdp/0107852bb5eb4ff284138991e6f27465?ref=dp_vse_rvc_1', 'user_id': '/shop/narcolacey'}]",Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Pop', 'Soft Rock']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12 x 12 x 0.2 inches; 1.1 Pounds', 'Manufacturer': 'WB', 'Date First Available': 'October 30, 2014', 'Label': 'WB', 'Number of discs': '1'}",B01BQONZR8,,,
Digital Music,Rumours,4.8,14546,[],"['This 1975 multi-platimum album,', 'Rumours', 'became Fleetwood Mac\'s most celebrated album and one of the best-selling albums of all time. Certified at 18 million units by the RIAA (2/01)This Diamond Award Winning, Grammy ""Album Of The Year"" masterpiece from Fleetwood Mac is available as an Audiophile Deluxe Version pressed on 2-Disc 45 RPM, 180 gram vinyl (pressed At Pallas), as well as a standard 33 1/3 single disc.']",18.7,"[{'thumb': 'https://m.media-amazon.com/images/I/41ze6HPr38L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41ze6HPr38L.jpg', 'variant': 'MAIN', 'hi_res': None}]","[{'title': 'You be the judge of the quality take a listen', 'url': 'https://www.amazon.com/vdp/032986994eb24a9aab698ee043a13cf0?ref=dp_vse_rvc_0', 'user_id': '/shop/imsocelebrity'}, {'title': 'Love this sm', 'url': 'https://www.amazon.com/vdp/0dc907088f064d8a84669cfe88888be6?ref=dp_vse_rvc_1', 'user_id': 'AGWQHX4MXSMQ35ZSWCOZUZ6BVVSA'}]",Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Pop', 'Soft Rock']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12.36 x 12.36 x 0.31 inches; 8.32 Ounces', 'Manufacturer': 'Reprise', 'Item model number': '517786', 'Original Release Date': '2011', 'Batteries': '1 AA batteries required.', 'Date First Available': 'February 21, 2011', 'Label': 'Reprise', 'Number of discs': '1'}",B004OKFISQ,,,
Digital Music,Rumours,4.8,14501,[],['RARE VINYL RECORD'],29.97,"[{'thumb': 'https://m.media-amazon.com/images/I/510kso-P5TL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/510kso-P5TL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61XUCC6opsL._SL1280_.jpg'}]",[],Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Classic Rock', 'Album-Oriented Rock (AOR)']","{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '12.4 x 12 x 0.5 inches; 6.4 Ounces', 'Manufacturer': 'Warner Bros', 'Date First Available': 'December 14, 2006', 'Label': 'Warner Bros', 'Number of discs': '1'}",B00ETNWML4,,,
Digital Music,Rumours,4.8,14501,[],['RARE VINYL RECORD'],29.97,"[{'thumb': 'https://m.media-amazon.com/images/I/510kso-P5TL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/510kso-P5TL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61XUCC6opsL._SL1280_.jpg'}]",[],Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Classic Rock', 'Album-Oriented Rock (AOR)']","{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '12.4 x 12 x 0.5 inches; 6.4 Ounces', 'Manufacturer': 'Warner Bros', 'Date First Available': 'December 14, 2006', 'Label': 'Warner Bros', 'Number of discs': '1'}",B000MXMS4G,,,
Digital Music,Guardians Of The Galaxy,4.8,14482,[],"[""Set to an all-new sonic backdrop of Awesome Mixtape #2, Marvel's' Guardians of the Galaxy Vol. 2 continues the team's adventures as they traverse the outer reaches of the cosmos. The Guardians must fight to keep their newfound family together as they unravel the mystery of Peter Quill's true parentage. Old foes become new allies and fan-favorite characters from the classic comics will come to our heroes' aid as the Marvel Cinematic Universe continues to expand.""]",4.6,"[{'thumb': 'https://m.media-amazon.com/images/I/51qhH9uBB-L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51qhH9uBB-L.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/A1gf5Pv4OQL._SL1500_.jpg'}]",[],Various Artists  (Artist)    Format: Audio CD,"['CDs & Vinyl', 'Soundtracks']","{'Is Discontinued By Manufacturer': 'No', 'Language': 'English', 'Product Dimensions': '4.88 x 5.59 x 0.47 inches; 3.25 Ounces', 'Manufacturer': 'Hollywood Records', 'Original Release Date': '2017', 'Date First Available': 'March 31, 2017', 'Label': 'Hollywood Records', 'Number of discs': '1'}",B06XW4SNMD,,,
Digital Music,Rumours,4.8,14477,[],"['2011 limited edition 2 X180 Gram 45 RPM audiophile vinyl LP pressing of the 1977 multi-platinum RUMOURS album. The sixth biggest-selling album of all time, with sales upwards of 30 million worldwide. It garnered 1977\'s Album of the Year Grammy & spent 31 weeks at #1. Includes the four Top 10 hit singles: ""Go Your Own Way"", ""Dreams"", ""Don\'t Stop"" & ""You Make Loving Fun"".']",47.34,"[{'thumb': 'https://m.media-amazon.com/images/I/319koaOKo0L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/319koaOKo0L.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],Fleetwood Mac   Format: Vinyl,"['CDs & Vinyl', 'Pop', 'Soft Rock']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12.32 x 12.36 x 0.31 inches; 10.58 Ounces', 'Manufacturer': 'Reprise', 'Original Release Date': '2011', 'Date First Available': 'February 21, 2011', 'Label': 'Reprise', 'Number of discs': '2'}",B004OKFIQI,,,
