rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,text_sentiment,title_sentiment,text_sentiment_Original
5.0,Works,It works as stated and lasts as stated.,[],B00UXG4WR8,B00UXG4WR8,AGAZ3VZJT42N4T3JHDQJP77TPBQQ,2022-05-20 19:14:40.917,0,True,it work as state and last as state .,work,work state last state,work,4,4,4
3.0,Didn't last very long for the price. We'll see how the next one does.,Didn't last very long for the price. We'll see how the next one does.,[],B00UXG4WR8,B00UXG4WR8,AHSJFWD54QIBNDI7EXG2MJR7G6TA,2022-10-13 17:59:49.413,0,True,do not last very long for the price . we will see how the next one do .,do not last very long for the price . we will see how the next one do .,long price,long price,4,4,2
5.0,Installs easily,Installs easily,[],B00UXG4WR8,B00UXG4WR8,AEKCYC3OLRE4H4FS4DMALTVARUEA,2022-08-10 04:27:07.062,0,True,install easily,install easily,install easily,install easily,4,4,4
5.0,It works,It works perfectly and I have notice it last longer than the ones sold at homedepot....,[],B00UXG4WR8,B00UXG4WR8,AGFUVHMUXZ5E2QUBWX6CZWFG4O3Q,2022-09-17 19:06:19.805,0,True,it work perfectly and i have notice it last long than the one sell at homedepot ....,it work,work perfectly notice long one sell homedepot,work,4,4,4
4.0,It's the only one that fits,It's the only one that fits my fridge.,[],B00UXG4WR8,B00UXG4WR8,AEBEAHHVANSKOM2E2LN4YBIMGYJQ,2016-10-05 21:24:04.000,0,True,it be the only one that fit my fridge .,it be the only one that fit,fit fridge,fit,4,4,4
5.0,Very good filter and very convenient to get from Amazon,"Much easier to get a fridge filter through Amazon than to go down to the appliance store from where I bought the fridge, or even to get at Walmart or Sears. Also better price. These work very well and keep our water nice and clean, ditto the ice cubes.",[],B00UXG4WR8,B00UXG4WR8,AEYNLNE2A3HIBNFNM775ON6KPS4A,2018-07-18 02:15:17.216,0,True,"much easy to get a fridge filter through amazon than to go down to the appliance store from where i buy the fridge , or even to get at walmart or sears . also well price . these work very well and keep our water nice and clean , ditto the ice cube .",very good filter and very convenient to get from amazon,easy fridge filter amazon appliance store buy fridge walmart sears well price work water nice clean ditto ice cube,good filter convenient amazon,4,4,4
3.0,Now they're trash.,"Used to buy from the store, lasted 6 mos and some change. Now, these last less than 2 months.",[],B00UXG4WR8,B00UXG4WR8,AFOR4P457JBEWOPLWAFFP5TSSSRQ,2020-05-02 17:03:03.733,1,True,"use to buy from the store , last 6 mos and some change . now , these last less than 2 month .",now they be trash .,buy store last mos change month,trash,4,0,4
1.0,Do not buy!,"Do not buy. This is the second order, and each time it flooded my kitchen. This time, it flooded and shorted out my refrigerator. This will cost me hundreds, so I guess that’s cool.",[],B00UXG4WR8,B00UXG4WR8,AFXCKL7UDVMBDAQZOS6KR74XZ3BA,2019-07-30 20:04:18.169,0,True,"do not buy . this be the second order , and each time it flood my kitchen . this time , it flood and short out my refrigerator . this will cost i hundred , so i guess that ’ cool .",do not buy !,buy second order time flood kitchen time flood short refrigerator cost hundred guess cool,buy,4,4,0
3.0,"water still tastes funny, not sure if it is the product or the whirlpool fridge","water still tastes funny, not sure if it is the product or the whirlpool fridge",[],B00UXG4WR8,B00UXG4WR8,AE6IQJHVFIQ4FH5QWFW5HQKPFQXA,2019-07-30 11:31:39.088,0,True,"water still taste funny , not sure if it be the product or the whirlpool fridge","water still taste funny , not sure if it be the product or the whirlpool fridge",water taste funny sure product whirlpool fridge,water taste funny sure product whirlpool fridge,4,4,2
4.0,"Works well, and fits our refrigerator","Works fine, fits our refrigerator.",[],B00UXG4WR8,B00UXG4WR8,AE2RTWK3DYHN6G4LF3YK3UPJEVYA,2018-04-06 14:20:50.682,0,True,"work fine , fit our refrigerator .","work well , and fit our refrigerator",work fine fit refrigerator,work fit refrigerator,4,4,4
5.0,Great filter!,It filters the water great!,[],B00UXG4WR8,B00UXG4WR8,AHLSD5RHA3GCIB4RLGL2S2Y4Y5VQ,2019-01-25 02:47:59.546,0,True,it filter the water great !,great filter !,filter water great,great filter,4,4,4
5.0,Awesome,Great filter! Shipped super fast very satisfied customer customer!,[],B00UXG4WR8,B00UXG4WR8,AGDHJOIY2JFOV6FNH6UBUVDHE7DA,2019-01-09 16:09:21.797,0,True,great filter ! ship super fast very satisfied customer customer !,awesome,great filter ship super fast satisfied customer customer,awesome,4,4,4
5.0,Easy to install.,"Works perfectly! I like the auto ship, don’t have to remember to order. Price is good!!",[],B00UXG4WR8,B00UXG4WR8,AEP7OWSEKUYNPFCIDB746DC7AVMA,2021-02-28 14:27:49.391,0,True,"work perfectly ! i like the auto ship , do not have to remember to order . price be good ! !",easy to install .,work perfectly like auto ship remember order price good,easy install,4,4,4
2.0,Didn't work,Water tasted gross.,[],B00UXG4WR8,B00UXG4WR8,AGS2RRZOXOC65F5YCFKPZO3Q6SSQ,2019-10-29 04:57:45.661,0,True,water taste gross .,do not work,water taste gross,work,4,4,4
5.0,Water Filter,Good value,[],B00UXG4WR8,B00UXG4WR8,AEIF4VRXUIU3DYYWALLDIX6JLVSQ,2020-01-30 00:27:44.231,0,True,good value,water filter,good value,water filter,4,4,4
1.0,Totally ineffective and horrible customer service at EveryDrop!!,"Worth a fifth of the price.  If you can find a cheaper knockoff buy it instead.  I faithfully stuck with this brand and model as it was the same as the one that came in my fridge.  I forked out $50 assuming this was the most effective option.  It did seem to slightly improved he flavor of the water, but the water still left nasty white residue on everything and sometimes smelled bad enough I struggled to drink it.  My suspicion that this filter was VERY ineffective when I recently bought a ZeroWater pitcher that included a TDS meter tool.  The first reading showed a TDS of 360 ppm for our tap water and 306 for this filter! Second test a day later showed 390 for the tap water and 372 for this filter.  The $15 filter included in the pitcher was able to bring it down to 0 ppm.  I know this one has to have a higher flow rate, but it is only stopping about 20% of the contaminants.  Should only cost $15-30 MAX!",[],B00UXG4WR8,B00UXG4WR8,AHWNBYOE4WL2RQGJSEJT4AYQVD4A,2019-12-11 02:32:51.699,1,False,"worth a fifth of the price .   if you can find a cheap knockoff buy it instead .   i faithfully stick with this brand and model as it be the same as the one that come in my fridge .   i fork out $ 50 assume this be the most effective option .   it do seem to slightly improve he flavor of the water , but the water still leave nasty white residue on everything and sometimes smell bad enough i struggle to drink it .   my suspicion that this filter be very ineffective when i recently buy a zerowater pitcher that include a tds meter tool .   the first reading show a tds of 360 ppm for our tap water and 306 for this filter ! second test a day later show 390 for the tap water and 372 for this filter .   the $ 15 filter include in the pitcher be able to bring it down to 0 ppm .   i know this one have to have a high flow rate , but it be only stop about 20 % of the contaminant .   should only cost $ 15 - 30 max !",totally ineffective and horrible customer service at everydrop ! !,worth fifth price find cheap knockoff buy instead faithfully stick brand model come fridge fork assume effective option slightly improve flavor water water leave nasty white residue smell bad struggle drink suspicion filter ineffective recently buy zerowater pitcher include tds meter tool reading show tds ppm tap water filter second test day later show tap water filter filter include pitcher able bring ppm know high flow rate stop contaminant cost max,totally ineffective horrible customer service everydrop,4,0,4
5.0,It fits my fridge for a change.,"I don't know how I managed to buy the one refrigerator that they no longer make the filters for, but the sears parts direct website says this is the one to use now. I obviously need it, so I bought here for cheaper than the sears site. Bonus, Amazon accidentally sent me two! Plus, this one fits much better than the last replacement I used that I'm not sure ever actually was in place. My water tastes filtered again.",[],B00UXG4WR8,B00UXG4WR8,AFUJ6ESOGI2JMPALQOGJJBD3NAPA,2019-12-30 22:47:51.309,0,True,"i do not know how i manage to buy the one refrigerator that they no long make the filter for , but the sears part direct website say this be the one to use now . i obviously need it , so i buy here for cheap than the sears site . bonus , amazon accidentally send i two ! plus , this one fit much well than the last replacement i use that i be not sure ever actually be in place . my water taste filter again .",it fit my fridge for a change .,know manage buy refrigerator long filter sears part direct website say use obviously need buy cheap sears site bonus amazon accidentally send plus fit well replacement sure actually place water taste filter,fit fridge change,0,4,4
4.0,"Good filter, easy to install but a bit pricey",My headline says it all.,[],B00UXG4WR8,B00UXG4WR8,AHN7PHORMWXGBWNI6MELHD7AA5UA,2023-01-11 23:58:44.277,0,True,my headline say it all .,"good filter , easy to install but a bit pricey",headline say,good filter easy install bit pricey,4,4,4
5.0,Easy to install,Super easy to install.,[],B00UXG4WR8,B00UXG4WR8,AHDCVMTP7LEBN65C5X6ZMGZXON6Q,2021-08-27 18:52:47.837,0,True,super easy to install .,easy to install,super easy install,easy install,4,4,4
5.0,Easy to change,Great product just wish it lasted longer.,[],B00UXG4WR8,B00UXG4WR8,AF7UMYHA4N52EAYLU6DYKNQ6QVTA,2019-06-28 19:10:50.419,0,True,great product just wish it last long .,easy to change,great product wish last long,easy change,4,4,4
5.0,Easy to order water filter,"I think all of these type of filters are way too expensive, but ordering was easier than making a trip to the hardware store. It works fine, arrived on time and was appropriately packed.",[],B00UXG4WR8,B00UXG4WR8,AGE3VNUX6JMH7DTSR7MGHONOJZCA,2019-05-04 19:38:15.929,0,True,"i think all of these type of filter be way too expensive , but order be easy than make a trip to the hardware store . it work fine , arrive on time and be appropriately pack .",easy to order water filter,think type filter way expensive order easy make trip hardware store work fine arrive time appropriately pack,easy order water filter,4,4,3
5.0,Good product at a great price.,Good product.,[],B00UXG4WR8,B00UXG4WR8,AGKDWBLPYPEPCO25JQKFYJUOH7QA,2019-04-19 14:51:59.744,0,True,good product .,good product at a great price .,good product,good product great price,4,4,4
5.0,Fridge Water filter,Easy to install. Makes a big difference in the way my ice and water taste!,[],B00UXG4WR8,B00UXG4WR8,AGYCNB7OSJDWV52H46MUZWMDLSRQ,2021-03-16 01:54:21.632,0,True,easy to install . make a big difference in the way my ice and water taste !,fridge water filter,easy install make big difference way ice water taste,fridge water filter,4,4,4
3.0,Filters well...but you pay top tier for it,Good filter but way too expensive,[],B00UXG4WR8,B00UXG4WR8,AE7TWJ5RRC6L4JLQ4UP4LSSBBX5Q,2021-05-26 23:48:23.160,0,True,good filter but way too expensive,filter well ... but you pay top tier for it,good filter way expensive,filter pay tier,4,4,3
5.0,Easy to install and filters water just fine.,It fit right in with no problems.,[],B00UXG4WR8,B00UXG4WR8,AHGZYD45YWPLEKN6PFV4WUKFDUTA,2021-02-07 15:05:37.706,0,True,it fit right in with no problem .,easy to install and filter water just fine .,fit right problem,easy install filter water fine,4,4,4
5.0,Water Filtration Performs As Advertised? Sure.....,It’s a water filter. How do I know if it does what it says? I don’t know. But it’s from a reputable brand so I’m somewhat assured of quality and performance. I guess that I’d have to have our water tested in order to be sure the filter does anything. But I trust Whirlpool and their products.,[],B00UXG4WR8,B00UXG4WR8,AFKCXHMQ6UWZXTN2FMFUQ4LQ65YQ,2019-05-14 00:31:49.256,0,True,it ’ a water filter . how do i know if it do what it say ? i do not know . but it ’ from a reputable brand so i ’m somewhat assure of quality and performance . i guess that i ’d have to have our water test in order to be sure the filter do anything . but i trust whirlpool and their product .,water filtration perform as advertised ? sure .....,water filter know say know reputable brand somewhat assure quality performance guess water test order sure filter trust whirlpool product,water filtration perform advertised sure,4,4,3
5.0,Water filter,The item arrived very quickly and the price is good for a 6 month water filter.  Thank you.,[],B00UXG4WR8,B00UXG4WR8,AFJ7Q754KV3VF2M5HFPEM3N7BEAA,2020-08-16 14:44:41.372,0,True,the item arrive very quickly and the price be good for a 6 month water filter .   thank you .,water filter,item arrive quickly price good month water filter thank,water filter,4,4,4
