rating,title_x,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,main_category,title_y,average_rating,rating_number,features,price,text_cleaned,text_cleaned1,sentiment
5,Amazing,It's Adele. She's amazing. You know this.,[],B09HVRTMFX,B09HVRTMFX,AGP4O6JB5RMGGYJ5BNSCBSDXLL4A,2022-05-03 17:55:10.141,0,True,Digital Music,30,4.6,39104,[],7.27,it be adele . she be amazing . you know this .,adele amazing know,4
1,Hate it!,sorry. I do not care for this.,[],B008OW1S02,B008KL4KB6,AFP2THWH7JCQVTMJQ7W46SYEZMVQ,2017-01-21 02:16:29.000,0,True,Digital Music,The Perks of Being a Wallflower Original Soundtrack,4.6,37816,[],,sorry . i do not care for this .,sorry care,0
5,great cd,one best acdc come out with all good songs,[],B08KGT79CH,B08KGT79CH,AHWIG76VKOY6PDRE4DZL6FX6VL5A,2020-12-06 10:54:56.565,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,one good acdc come out with all good song,good acdc come good song,4
5,Oh adele,She can feel things and make us cry.,[],B09HVRTMFX,B09HVRTMFX,AFLG5KS34AE7NYGZTVNZIHGYXZLQ,2021-11-22 21:01:47.117,0,True,Digital Music,30,4.6,39104,[],7.27,she can feel thing and make we cry .,feel thing cry,4
5,Adele At Her Finest,Great - fills the room with Adele's magic -,[],B09HVRTMFX,B09HVRTMFX,AFHECQN5W7CG4YYMYB5DALUADTRA,2021-11-30 14:17:53.969,0,True,Digital Music,30,4.6,39104,[],7.27,great - fill the room with adele 's magic -,great fill room adele magic,4
5,Adele is my spirit animal,It's adele that's literally all you need to know,[],B09HVRTMFX,B09HVRTMFX,AFLHLRC4BYBPFAWDL73SQYSOT5RQ,2021-12-21 02:45:46.476,0,True,Digital Music,30,4.6,39104,[],7.27,it be adele that be literally all you need to know,adele literally need know,4
5,Great cd!,Standard Adele.  Beautifully written and executed songs.,[],B09HVRTMFX,B09HVRTMFX,AENDJGSVLDRXC2O2I2BJETF5ZYRA,2022-01-10 22:11:24.048,0,True,Digital Music,30,4.6,39104,[],7.27,standard adele .   beautifully write and execute song .,standard adele beautifully write execute song,4
5,Awesome as expected,"Liked everything about it- different from other albums, but shows her ability to sign anything  and still sound incredible",[],B09HVRTMFX,B09HVRTMFX,AFKNH5Z6OGY6Z3CC5CSQBK5FXMMA,2022-01-04 19:29:07.420,0,True,Digital Music,30,4.6,39104,[],7.27,"like everything about it- different from other album , but show her ability to sign anything   and still sound incredible",like different album show ability sign sound incredible,4
5,Hard Rock Fans Rejoice,"The people in my generation of the 80's have always been conditioned to buy albums.  This new album s record sales proves that.  I found the record to have a could songs that were in true AC/DC style.  Check out Shot in the dark, and realized.  a couple with more of a progression from their last album.  AC/DC fans and hard Rock fans will love this album.  I would buy it again it is that good.",[],B08KGT79CH,B08KGT79CH,AF2GE7Y4LONFDE2GSIPPKIUNW4LA,2021-01-08 05:56:53.388,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,"the people in my generation of the 80 's have always be condition to buy album .   this new album s record sale prove that .   i find the record to have a could song that be in true ac / dc style .   check out shot in the dark , and realize .   a couple with more of a progression from their last album .   ac / dc fan and hard rock fan will love this album .   i would buy it again it be that good .",people generation condition buy album new album s record sale prove find record song true ac dc style check shot dark realize couple progression album ac dc fan hard rock fan love album buy good,4
3,Good,This is definitely a good cd but it is also my least favorite of hers. I was obsessed with 25 so I was a little disappointed that 30 really didn't do it for me. But she sounds great the songs are just a little blah,[],B09HVRTMFX,B09HVRTMFX,AHKSHALWWVRZANW3SLA2OST5WWOQ,2021-12-21 23:17:44.157,0,True,Digital Music,30,4.6,39104,[],7.27,this be definitely a good cd but it be also my least favorite of hers . i be obsess with 25 so i be a little disappointed that 30 really do not do it for i . but she sound great the song be just a little blah,definitely good cd favorite obsess little disappointed sound great song little blah,3
5,Adele Fan,Enjoy this CD. Some songs I haven’t heard but love Adele’s voice and her songs,[],B09HVRTMFX,B09HVRTMFX,AGUXJRBVHIHR3OX5TA5KO5YODFCQ,2023-01-23 01:15:19.609,0,True,Digital Music,30,4.6,39104,[],7.27,enjoy this cd . some song i have not hear but love adele ’s voice and her song,enjoy cd song hear love adele voice song,4
2,Disappointed,"I didn't care for this album. It's too personal, depressing and TMI.<br />Only 4 songs I'd care to listen to several times.",[],B09HVRTMFX,B09HVRTMFX,AHL2ONNUQMF6EKGDRM2OM3M3NJDQ,2022-01-03 23:13:39.185,0,True,Digital Music,30,4.6,39104,[],7.27,"i do not care for this album . it be too personal , depressing and tmi.<br />only 4 song i would care to listen to several time .",care album personal depressing song care listen time,0
5,Best Soundtrack Ever!,"I lovvvve this CD! I got it for my boyfriend for his birthday and he fell in love with it right away. If you're tired of the crap that they play on the radio and want to listen to some real music for once, you should definitely get this sound track. You wont regret it. FIVE STARS!",[],B008KL4KB6,B008KL4KB6,AFXAVTHYBXDWHH2YYUFMNVVV653A,2014-01-30 05:59:08.000,0,True,Digital Music,The Perks of Being a Wallflower Original Soundtrack,4.6,37816,[],,"i lovvvve this cd ! i get it for my boyfriend for his birthday and he fall in love with it right away . if you be tired of the crap that they play on the radio and want to listen to some real music for once , you should definitely get this sound track . you will not regret it . five star !",lovvvve cd get boyfriend birthday fall love right away tired crap play radio want listen real music definitely sound track will not regret star,4
5,Voice,Adelle's voice is as strong as ever. This is a very instrospective collection of songs. The album willtug on your emotions. I have to see Adelle perform live.,[],B09HVRTMFX,B09HVRTMFX,AGX6ZL52QMUNIBUIANZ5AESRVSDQ,2022-03-08 19:26:47.992,0,True,Digital Music,30,4.6,39104,[],7.27,adelle 's voice be as strong as ever . this be a very instrospective collection of song . the album willtug on your emotion . i have to see adelle perform live .,adelle voice strong instrospective collection song album willtug emotion adelle perform live,4
5,Adele is amazing,This is a great CD. Adele is an amazing signer and the singer are great. Love it,[],B09HVRTMFX,B09HVRTMFX,AH4Q37QMZSX7C4NR7NFCRGVEJ6OQ,2021-12-18 00:03:02.583,0,True,Digital Music,30,4.6,39104,[],7.27,this be a great cd . adele be an amazing signer and the singer be great . love it,great cd adele amazing signer singer great love,4
4,More mellow album,Definitely great cd not as vocal as here earlier stuff. Sounds more mellow kind of like your in a jazz bar some,[],B09HVRTMFX,B09HVRTMFX,AEGP5FQU4O7QGXHT5LIJHNBW6DIQ,2022-01-02 22:46:13.368,0,True,Digital Music,30,4.6,39104,[],7.27,definitely great cd not as vocal as here early stuff . sound more mellow kind of like your in a jazz bar some,definitely great cd vocal early stuff sound mellow kind like jazz bar,3
5,Heartbreaking with Hope,"It wasn't remotely what I expected.  I was surprised at the over-sharing, it's as if we're invading one's private thoughts and space.  However, it's an open plea that leads to hope.  There are obvious odes to those who inspired Adele, mainly the undeniable piano riff of the Donny Hathaway classic, ""A Song For You.""  It's beautiful.  Great album.",[],B09HVRTMFX,B09HVRTMFX,AFD4NVAZZARNGFD5KC5EPXDJLIXA,2021-12-06 02:29:18.854,2,True,Digital Music,30,4.6,39104,[],7.27,"it be not remotely what i expect .   i be surprised at the over - sharing , it be as if we be invade one 's private thought and space .   however , it be an open plea that lead to hope .   there be obvious ode to those who inspire adele , mainly the undeniable piano riff of the donny hathaway classic , "" a song for you . ""   it be beautiful .   great album .",remotely expect surprised sharing invade private thought space open plea lead hope obvious ode inspire adele mainly undeniable piano riff donny hathaway classic song beautiful great album,4
5,Adele's CD dedicated to her son!,"IT'S ADELE!!! Some of the songs are growing on me....too new to comment, but it's ADELE! I enjoyed hearing Angelo's voice in the CD. I have 3 favorite songs I don't mind hearing them repeatedly. It's ADELE you all!",[],B09HVRTMFX,B09HVRTMFX,AG5VIUVXOX5HRDSKV52NAXFGBEOA,2021-12-06 04:58:22.635,0,True,Digital Music,30,4.6,39104,[],7.27,"it be adele ! ! ! some of the song be grow on i .... too new to comment , but it be adele ! i enjoy hear angelo 's voice in the cd . i have 3 favorite song i do not mind hear they repeatedly . it be adele you all !",adele song grow new comment adele enjoy hear angelo voice cd favorite song mind hear repeatedly adele,4
3,Mostly workmanlike.,"1 classic - Through the mists of time. Anyone who hasn't seen the video for this should go look it up, it's a great tribute. This should be their ""call it a day"" song.<br /><br />A few good songs. Shot in the dark, Realize, Witch's spell. Demon Fire.<br /><br />The rest is mostly mid/low tempo generic AC/DC.",[],B08KGT79CH,B08KGT79CH,AGDRAXO7P2IHHJPQ3Q7X4CYAJIBA,2021-11-10 18:20:20.007,0,False,Digital Music,POWER UP,4.8,28753,[],8.85,"1 classic - through the mist of time . anyone who have not see the video for this should go look it up , it be a great tribute . this should be their "" call it a day "" song.<br /><br />a few good song . shoot in the dark , realize , witch 's spell . demon fire.<br /><br />the rest be mostly mid / low tempo generic ac / dc .",classic mist time see video look great tribute day good song shoot dark realize witch spell demon rest mid low tempo generic ac dc,4
5,Great songs still have it!,Also saw her concert on TV a great performer.,[],B09HVRTMFX,B09HVRTMFX,AGNNOJSUDAGE2D4QYDN6MBZLIKOQ,2021-12-21 19:54:28.947,0,True,Digital Music,30,4.6,39104,[],7.27,also see her concert on tv a great performer .,see concert tv great performer,4
5,Awesome,"This was a gift the person loved it , every song excellent",[],B09HVRTMFX,B09HVRTMFX,AEGIR3FAB5PALM3YM2OIQ2E3BI6A,2022-10-14 14:40:12.403,0,True,Digital Music,30,4.6,39104,[],7.27,"this be a gift the person love it , every song excellent",gift person love song excellent,4
2,Dont like it.,Liked her 25th cd better. Sorry to be negative.,[],B09HVRTMFX,B09HVRTMFX,AHBGIMOASELQE6B7QBWNWBJN4FPA,2021-12-11 15:31:34.372,0,True,Digital Music,30,4.6,39104,[],7.27,like her 25th cd well . sorry to be negative .,like cd well sorry negative,4
5,"Amazing Movie, Amazing Soundtrack.","Includes all the songs from the movie, which of course is 12 amazing songs. Also includes Charlie reading his last letter which was a nice surprise because who doesn't like Logan's voice...?",[],B008KL4KB6,B008KL4KB6,AH77WN4IRYP7UXKL6WAAZH4OQTHQ,2012-12-19 23:18:29.000,0,False,Digital Music,The Perks of Being a Wallflower Original Soundtrack,4.6,37816,[],,"include all the song from the movie , which of course be 12 amazing song . also include charlie read his last letter which be a nice surprise because who do not like logan 's voice ... ?",include song movie course amazing song include charlie read letter nice surprise like logan voice,4
5,Beautiful songs and voice1,These songs are sad and some are catchy with tune and all the songs are sung beautifully by Adele. You will find that all the songs will make you think,[],B09HVRTMFX,B09HVRTMFX,AETYAS4VPVFNTF5IUW6E5CGVF4AQ,2021-11-29 20:52:39.451,0,True,Digital Music,30,4.6,39104,[],7.27,these song be sad and some be catchy with tune and all the song be sing beautifully by adele . you will find that all the song will make you think,song sad catchy tune song sing beautifully adele find song think,4
5,It is WONDERFUL. !!!!!!!!!!!!!!!!,It's my favorite CD. I want more.,[],B09HVRTMFX,B09HVRTMFX,AG36UOFWXZDDKJTWG753NWZZFDZQ,2021-12-06 23:02:52.802,0,True,Digital Music,30,4.6,39104,[],7.27,it be my favorite cd . i want more .,favorite cd want,4
1,Sad,This CD is so melancholy and depressing.  No up beat songs and just plain drab.,[],B09HVRTMFX,B09HVRTMFX,AHBLZIWKE7BLIYUCU6S6XHFMBG2A,2021-12-01 22:10:24.260,4,True,Digital Music,30,4.6,39104,[],7.27,this cd be so melancholy and depressing .   no up beat song and just plain drab .,cd melancholy depressing beat song plain drab,4
5,Adele CD 20220119,Delivery was quick and product was in perfect condition.,[],B09HVRTMFX,B09HVRTMFX,AHWX7OJKT2ELF6S7E6BI5T5SZCUA,2022-01-20 00:44:47.627,0,True,Digital Music,30,4.6,39104,[],7.27,delivery be quick and product be in perfect condition .,delivery quick product perfect condition,4
5,Nice quality.,Nice presentation vinyl. High quality.,[],B09HVTKLPQ,B09HVRTMFX,AEUCJU3FIIIHR5WVGUFWCATQZKLA,2021-12-10 03:04:56.871,1,True,Digital Music,30,4.6,39104,[],7.27,nice presentation vinyl . high quality .,nice presentation vinyl high quality,4
5,Loved every song!!!!,I loved every song!!!!!,[],B09HVRTMFX,B09HVRTMFX,AGLZG6L4N2WCATLNXN4AEPEYEVWA,2021-12-02 19:17:09.178,0,True,Digital Music,30,4.6,39104,[],7.27,i love every song ! ! ! ! !,love song,4
3,Not what I expected from Adele.,"Typical fantastic voice from Adele. However if you don't like whiny, woe is me ballads...pass this one by.<br />I hoped for more upbeat, fast paced music and lyrics, but they weren't there. Just doesn't pack the punch of Adele 19 or 21.",[],B09HVRTMFX,B09HVRTMFX,AHEU7Q2TPKZ2FOLGT5T4DZ3FIDLA,2021-12-01 10:55:55.444,0,True,Digital Music,30,4.6,39104,[],7.27,"typical fantastic voice from adele . however if you do not like whiny , woe be i ballad ... pass this one by.<br />i hope for more upbeat , fast pace music and lyric , but they be not there . just do not pack the punch of adele 19 or 21 .",typical fantastic voice adele like whiny woe ballad pass hope upbeat fast pace music lyric pack punch adele,1
5,Rockin,Great CD from one of the greatest bands EVER!<br /><br />Great service as well,[],B08KGT79CH,B08KGT79CH,AFCK5YILQR7OKZNU2IBPCW55KCOA,2021-01-02 20:32:03.171,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,great cd from one of the great band ever!<br /><br />great service as well,great cd great band service,4
